work_year,job_title,job_category,salary_currency,salary,salary_in_usd,employee_residence,experience_level,employment_type,work_setting,company_location,company_size,salary_in_usd_adjusted,log_salary_usd,simplified_job_title,employee_region,company_region,cross_border_work,cross_region_work,is_remote,salary_quartile,experience_level_encoded,company_size_encoded
2023,Data Engineer,Data Engineering,PLN,200000,46565.0,Poland,Senior,Full-time,Remote,Poland,L,46565.0,10.748604464955758,Data Engineer,Europe,Europe,False,False,1,Low,2,2
2023,Machine Learning Engineer,Machine Learning and AI,USD,204500,204500.0,United States,Senior,Full-time,In-person,United States,M,204500.0,12.228323254464993,ML/AI Engineer,North America,North America,False,False,0,Very High,2,1
2023,Machine Learning Engineer,Machine Learning and AI,USD,142200,142200.0,United States,Senior,Full-time,In-person,United States,M,142200.0,11.864989796351278,ML/AI Engineer,North America,North America,False,False,0,Medium,2,1
2023,Decision Scientist,Data Science and Research,USD,204500,204500.0,United States,Senior,Full-time,In-person,United States,M,204500.0,12.228323254464993,Other Data Professional,North America,North America,False,False,0,Very High,2,1
2023,Decision Scientist,Data Science and Research,USD,126400,126400.0,United States,Senior,Full-time,In-person,United States,M,126400.0,11.747206760694894,Other Data Professional,North America,North America,False,False,0,Medium,2,1
2023,Machine Learning Engineer,Machine Learning and AI,USD,216000,216000.0,United States,Senior,Full-time,Remote,United States,M,216000.0,12.283033686666302,ML/AI Engineer,North America,North America,False,False,1,Very High,2,1
2023,Machine Learning Engineer,Machine Learning and AI,USD,184000,184000.0,United States,Senior,Full-time,Remote,United States,M,184000.0,12.122691036591123,ML/AI Engineer,North America,North America,False,False,1,High,2,1
2023,Data Analyst,Data Analysis,USD,139600,139600.0,United States,Senior,Full-time,In-person,United States,M,139600.0,11.84653646931041,Data Analyst,North America,North America,False,False,0,Medium,2,1
2023,Data Analyst,Data Analysis,USD,85700,85700.0,United States,Senior,Full-time,In-person,United States,M,85700.0,11.358608104585871,Data Analyst,North America,North America,False,False,0,Low,2,1
2023,Data Science Consultant,Data Science and Research,USD,100000,100000.0,United States,Mid-level,Full-time,Remote,United States,M,100000.0,11.512925464970229,Other Data Professional,North America,North America,False,False,1,Low,1,1
2023,Data Scientist,Data Science and Research,USD,128750,128750.0,United States,Mid-level,Full-time,In-person,United States,M,128750.0,11.765627818525983,Data Scientist,North America,North America,False,False,0,Medium,1,1
2023,Data Scientist,Data Science and Research,USD,79350,79350.0,United States,Mid-level,Full-time,In-person,United States,M,79350.0,11.281623725954555,Data Scientist,North America,North America,False,False,0,Low,1,1
2023,Data Manager,Leadership and Management,GBP,60000,73824.0,United Kingdom,Mid-level,Full-time,In-person,United Kingdom,M,73824.0,11.20943916097348,Data Leadership,Europe,Europe,False,False,0,Low,1,1
2023,Data Manager,Leadership and Management,GBP,55000,67672.0,United Kingdom,Mid-level,Full-time,In-person,United Kingdom,M,67672.0,11.12242778398385,Data Leadership,Europe,Europe,False,False,0,Low,1,1
2023,Data Scientist,Data Science and Research,USD,185900,185900.0,United States,Senior,Full-time,In-person,United States,M,185900.0,12.132964173709535,Data Scientist,North America,North America,False,False,0,High,2,1
2023,Data Scientist,Data Science and Research,USD,129300,129300.0,United States,Senior,Full-time,In-person,United States,M,129300.0,11.76989056475995,Data Scientist,North America,North America,False,False,0,Medium,2,1
2023,Analytics Engineer,Leadership and Management,USD,174000,174000.0,United States,Senior,Full-time,Remote,United States,M,174000.0,12.066810578196666,Analytics Professional,North America,North America,False,False,1,High,2,1
2023,Analytics Engineer,Leadership and Management,USD,134000,134000.0,United States,Senior,Full-time,Remote,United States,M,134000.0,11.805595078933049,Analytics Professional,North America,North America,False,False,1,Medium,2,1
2023,Research Engineer,Data Science and Research,USD,155000,155000.0,United States,Mid-level,Full-time,In-person,United States,M,155000.0,11.951180395901384,Data Scientist,North America,North America,False,False,0,High,1,1
2023,Research Engineer,Data Science and Research,USD,125000,125000.0,United States,Mid-level,Full-time,In-person,United States,M,125000.0,11.736069016284437,Data Scientist,North America,North America,False,False,0,Medium,1,1
2023,Business Intelligence Engineer,BI and Visualization,USD,185000,185000.0,United States,Senior,Full-time,In-person,United States,L,185000.0,12.128111104060462,BI Developer,North America,North America,False,False,0,High,2,2
2023,Business Intelligence Engineer,BI and Visualization,USD,79600,79600.0,United States,Senior,Full-time,In-person,United States,L,79600.0,11.284769371832475,BI Developer,North America,North America,False,False,0,Low,2,2
2023,Data Engineer,Data Engineering,USD,194400,194400.0,United States,Senior,Full-time,Remote,United States,M,194400.0,12.177673171008475,Data Engineer,North America,North America,False,False,1,Very High,2,1
2023,Data Engineer,Data Engineering,USD,132192,132192.0,United States,Senior,Full-time,Remote,United States,M,132192.0,11.792010690196491,Data Engineer,North America,North America,False,False,1,Medium,2,1
2023,Machine Learning Engineer,Machine Learning and AI,USD,273400,273400.0,United States,Senior,Full-time,Remote,United States,M,273400.0,12.518691203271986,ML/AI Engineer,North America,North America,False,False,1,Very High,2,1
2023,Machine Learning Engineer,Machine Learning and AI,USD,182200,182200.0,United States,Senior,Full-time,Remote,United States,M,182200.0,12.112860263807995,ML/AI Engineer,North America,North America,False,False,1,High,2,1
2023,Data Analyst,Data Analysis,USD,165000,165000.0,Australia,Mid-level,Full-time,In-person,Australia,M,165000.0,12.013700752882718,Data Analyst,Australia/Oceania,Australia/Oceania,False,False,0,High,1,1
2023,Data Analyst,Data Analysis,USD,142500,142500.0,Australia,Mid-level,Full-time,In-person,Australia,M,142500.0,11.867097278690842,Data Analyst,Australia/Oceania,Australia/Oceania,False,False,0,Medium,1,1
2023,Data Scientist,Data Science and Research,USD,213654,213654.0,United Kingdom,Senior,Full-time,In-person,United Kingdom,M,213654.0,12.272113163106134,Data Scientist,Europe,Europe,False,False,0,Very High,2,1
2023,Data Scientist,Data Science and Research,USD,142436,142436.0,United Kingdom,Senior,Full-time,In-person,United Kingdom,M,142436.0,11.866648054997968,Data Scientist,Europe,Europe,False,False,0,Medium,2,1
2023,Data Engineer,Data Engineering,USD,124230,124230.0,United States,Senior,Full-time,Remote,United States,M,124230.0,11.729889965207722,Data Engineer,North America,North America,False,False,1,Medium,2,1
2023,Data Engineer,Data Engineering,USD,68637,68637.0,United States,Senior,Full-time,Remote,United States,M,68637.0,11.13658702691299,Data Engineer,North America,North America,False,False,1,Low,2,1
2023,Data Engineer,Data Engineering,USD,204000,204000.0,United States,Mid-level,Full-time,Remote,United States,M,204000.0,12.225875272826354,Data Engineer,North America,North America,False,False,1,Very High,1,1
2023,Data Engineer,Data Engineering,USD,161500,161500.0,United States,Mid-level,Full-time,Remote,United States,M,161500.0,11.992260421644849,Data Engineer,North America,North America,False,False,1,High,1,1
2023,Machine Learning Engineer,Machine Learning and AI,USD,204500,204500.0,United States,Senior,Full-time,In-person,United States,M,204500.0,12.228323254464993,ML/AI Engineer,North America,North America,False,False,0,Very High,2,1
2023,Machine Learning Engineer,Machine Learning and AI,USD,142200,142200.0,United States,Senior,Full-time,In-person,United States,M,142200.0,11.864989796351278,ML/AI Engineer,North America,North America,False,False,0,Medium,2,1
2023,Decision Scientist,Data Science and Research,USD,185900,185900.0,United States,Senior,Full-time,In-person,United States,M,185900.0,12.132964173709535,Other Data Professional,North America,North America,False,False,0,High,2,1
2023,Decision Scientist,Data Science and Research,USD,129300,129300.0,United States,Senior,Full-time,In-person,United States,M,129300.0,11.76989056475995,Other Data Professional,North America,North America,False,False,0,Medium,2,1
2023,Research Scientist,Data Science and Research,USD,200000,200000.0,United States,Mid-level,Full-time,In-person,United States,M,200000.0,12.206072645530174,Data Scientist,North America,North America,False,False,0,Very High,1,1
2023,Research Scientist,Data Science and Research,USD,100000,100000.0,United States,Mid-level,Full-time,In-person,United States,M,100000.0,11.512925464970229,Data Scientist,North America,North America,False,False,0,Low,1,1
2023,Applied Scientist,Data Science and Research,USD,260000,260000.0,United States,Senior,Full-time,In-person,United States,L,260000.0,12.468436909997665,Other Data Professional,North America,North America,False,False,0,Very High,2,2
2023,Applied Scientist,Data Science and Research,USD,136000,136000.0,United States,Senior,Full-time,In-person,United States,L,136000.0,11.820410164718188,Other Data Professional,North America,North America,False,False,0,Medium,2,2
2023,Data Scientist,Data Science and Research,USD,175000,175000.0,United States,Senior,Full-time,In-person,United States,M,175000.0,12.072541252905651,Data Scientist,North America,North America,False,False,0,High,2,1
2023,Data Scientist,Data Science and Research,USD,148750,148750.0,United States,Senior,Full-time,In-person,United States,M,148750.0,11.910022323407876,Data Scientist,North America,North America,False,False,0,High,2,1
2023,Machine Learning Engineer,Machine Learning and AI,USD,226600,226600.0,United States,Senior,Full-time,In-person,United States,M,226600.0,12.330941627576044,ML/AI Engineer,North America,North America,False,False,0,Very High,2,1
2023,Machine Learning Engineer,Machine Learning and AI,USD,140100,140100.0,United States,Senior,Full-time,In-person,United States,M,140100.0,11.850111732325098,ML/AI Engineer,North America,North America,False,False,0,Medium,2,1
2023,Data Scientist,Data Science and Research,USD,135000,135000.0,United States,Senior,Full-time,Remote,United States,M,135000.0,11.813030057420567,Data Scientist,North America,North America,False,False,1,Medium,2,1
2023,Data Scientist,Data Science and Research,USD,95000,95000.0,United States,Senior,Full-time,Remote,United States,M,95000.0,11.461632170582678,Data Scientist,North America,North America,False,False,1,Low,2,1
2023,ML Engineer,Machine Learning and AI,USD,287700,287700.0,United States,Senior,Full-time,In-person,United States,L,287700.0,12.569673549539639,ML/AI Engineer,North America,North America,False,False,0,Very High,2,2
2023,ML Engineer,Machine Learning and AI,USD,148000,148000.0,United States,Senior,Full-time,In-person,United States,L,148000.0,11.904967552746252,ML/AI Engineer,North America,North America,False,False,0,High,2,2
2023,Data Scientist,Data Science and Research,USD,227240,227240.0,United States,Senior,Full-time,Remote,United States,M,227240.0,12.333762006671064,Data Scientist,North America,North America,False,False,1,Very High,2,1
2023,Data Scientist,Data Science and Research,USD,197600,197600.0,United States,Senior,Full-time,Remote,United States,M,197600.0,12.194000064295905,Data Scientist,North America,North America,False,False,1,Very High,2,1
2023,Data Scientist,Data Science and Research,USD,161000,161000.0,United States,Senior,Full-time,Remote,United States,M,161000.0,11.9891596439666,Data Scientist,North America,North America,False,False,1,High,2,1
2023,Data Scientist,Data Science and Research,USD,140000,140000.0,United States,Senior,Full-time,Remote,United States,M,140000.0,11.84939770159144,Data Scientist,North America,North America,False,False,1,Medium,2,1
2023,Machine Learning Engineer,Machine Learning and AI,USD,221000,221000.0,United States,Senior,Full-time,In-person,United States,M,221000.0,12.30591798049989,ML/AI Engineer,North America,North America,False,False,0,Very High,2,1
2023,Machine Learning Engineer,Machine Learning and AI,USD,185000,185000.0,United States,Senior,Full-time,In-person,United States,M,185000.0,12.128111104060462,ML/AI Engineer,North America,North America,False,False,0,High,2,1
2023,Data Scientist,Data Science and Research,USD,210000,210000.0,United States,Senior,Full-time,In-person,United States,M,210000.0,12.254862809699606,Data Scientist,North America,North America,False,False,0,Very High,2,1
2023,Data Scientist,Data Science and Research,USD,178500,178500.0,United States,Senior,Full-time,In-person,United States,M,178500.0,12.092343880201831,Data Scientist,North America,North America,False,False,0,High,2,1
2023,Machine Learning Engineer,Machine Learning and AI,USD,180000,180000.0,United States,Mid-level,Full-time,Remote,United States,M,180000.0,12.100712129872347,ML/AI Engineer,North America,North America,False,False,1,High,1,1
2023,Machine Learning Engineer,Machine Learning and AI,USD,150000,150000.0,United States,Mid-level,Full-time,Remote,United States,M,150000.0,11.918390573078392,ML/AI Engineer,North America,North America,False,False,1,High,1,1
2023,Analytics Engineer,Leadership and Management,USD,146100,146100.0,United Kingdom,Mid-level,Full-time,In-person,United Kingdom,M,146100.0,11.89204659773879,Analytics Professional,Europe,Europe,False,False,0,High,1,1
2023,Analytics Engineer,Leadership and Management,USD,112400,112400.0,United Kingdom,Mid-level,Full-time,In-person,United Kingdom,M,112400.0,11.629819216441728,Analytics Professional,Europe,Europe,False,False,0,Medium,1,1
2023,Data Analyst,Data Analysis,USD,160000,160000.0,United States,Senior,Full-time,Remote,United States,M,160000.0,11.982929094215963,Data Analyst,North America,North America,False,False,1,High,2,1
2023,Data Analyst,Data Analysis,USD,140000,140000.0,United States,Senior,Full-time,Remote,United States,M,140000.0,11.84939770159144,Data Analyst,North America,North America,False,False,1,Medium,2,1
